name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Dark Mild,Machine House Brewery,"Washington, United States",English Dark Mild AleRanked #11,English Dark Mild Ale,Ranked #11, 3.6%,"89Ranked #13,122",89,"Ranked #13,122",3.96 | pDev: 7.32%,3.96,7.32%,22,58,Active,"Mar 10, 2013"
Landlord Dark,Timothy Taylor's Brewery,"England, United Kingdom",English Dark Mild AleRanked #12,English Dark Mild Ale,Ranked #12, 4.3%,"89Ranked #12,648",89,"Ranked #12,648",3.99 | pDev: 11.78%,3.99,11.78%,14,22,Active,"Aug 18, 2002"
The Future Is Unwritten,Small Change Brewing Company,"Massachusetts, United States",English Dark Mild AleRanked #13,English Dark Mild Ale,Ranked #13, 3.1%,"89Ranked #11,874",89,"Ranked #11,874",4.05 | pDev: 4.69%,4.05,4.69%,7,11,Active,"Nov 13, 2018"
Seconds,Grimm Artisanal Ales,"New York, United States",English Dark Mild AleRanked #14,English Dark Mild Ale,Ranked #14, 3%,"89Ranked #13,079",89,"Ranked #13,079",3.99 | pDev: 5.26%,3.99,5.26%,7,15,Active,"Mar 24, 2019"
Mild Manor'd,Manor Hill Brewing,"Maryland, United States",English Dark Mild AleRanked #15,English Dark Mild Ale,Ranked #15, 5.3%,"88Ranked #14,339",88,"Ranked #14,339",3.94 | pDev: 6.85%,3.94,6.85%,11,27,Active,"Aug 13, 2016"
Barn Cat,Bunker Brewing Co.,"Maine, United States",English Dark Mild AleRanked #16,English Dark Mild Ale,Ranked #16, 4.8%,"88Ranked #13,668",88,"Ranked #13,668",3.97 | pDev: 11.59%,3.97,11.59%,8,15,Active,"Apr 02, 2021"
Proper Trollied,Phase Three Brewing Company,"Illinois, United States",English Dark Mild AleRanked #17,English Dark Mild Ale,Ranked #17, 3.9%,"88Ranked #15,170",88,"Ranked #15,170",3.92 | pDev: 7.65%,3.92,7.65%,5,22,Active,"Nov 12, 2022"
Working Man,Revolution Brewing,"Illinois, United States",English Dark Mild AleRanked #18,English Dark Mild Ale,Ranked #18, 3.3%,"87Ranked #16,618",87,"Ranked #16,618",3.88 | pDev: 9.54%,3.88,9.54%,39,96,Active,"Feb 04, 2010"
Mamoot,Logboat Brewing Co.,"Missouri, United States",English Dark Mild AleRanked #19,English Dark Mild Ale,Ranked #19, 4%,"87Ranked #16,974",87,"Ranked #16,974",3.87 | pDev: 9.3%,3.87,9.3%,24,50,Active,"Apr 01, 2014"
Inherited Wisdom,Westbound & Down Brewing Company / The Buffalo Restaurant & Bar,"Colorado, United States",English Dark Mild AleRanked #20,English Dark Mild Ale,Ranked #20, 4.2%,"88Ranked #15,339",88,"Ranked #15,339",3.92 | pDev: 3.83%,3.92,3.83%,7,13,Active,"Apr 23, 2022"
Pliable Foe,Elder Pine Brewing & Blending Co,"Maryland, United States",English Dark Mild AleRanked #21,English Dark Mild Ale,Ranked #21, 3.8%,"87Ranked #16,443",87,"Ranked #16,443",3.88 | pDev: 9.54%,3.88,9.54%,5,19,Active,"Nov 01, 2018"
Where The Mild Things Are,Ex Novo Brewing,"Oregon, United States",English Dark Mild AleRanked #22,English Dark Mild Ale,Ranked #22, 4%,"87Ranked #15,965",87,"Ranked #15,965",3.9 | pDev: 4.1%,3.9,4.1%,4,11,Active,"Aug 03, 2017"
Poor Yorick,Forest & Main Brewing Company,"Pennsylvania, United States",English Dark Mild AleRanked #23,English Dark Mild Ale,Ranked #23, 4.5%,"87Ranked #17,249",87,"Ranked #17,249",3.86 | pDev: 8.55%,3.86,8.55%,4,26,Active,"Apr 13, 2012"
EMD,Tonewood Brewing,"New Jersey, United States",English Dark Mild AleRanked #24,English Dark Mild Ale,Ranked #24, 3.8%,"87Ranked #16,033",87,"Ranked #16,033",3.89 | pDev: 6.94%,3.89,6.94%,8,12,Active,"Oct 01, 2018"
Black Cat,Moorhouse's Brewery (Burnley) Ltd,"England, United Kingdom",English Dark Mild AleRanked #25,English Dark Mild Ale,Ranked #25, 3.4%,"86Ranked #18,912",86,"Ranked #18,912",3.83 | pDev: 10.97%,3.83,10.97%,166,217,Active,"Mar 26, 2002"
Weatherproof,Mast Landing Brewing Company,"Maine, United States",English Dark Mild AleRanked #26,English Dark Mild Ale,Ranked #26, 4%,"87Ranked #16,336",87,"Ranked #16,336",3.88 | pDev: 4.38%,3.88,4.38%,4,10,Active,"Mar 11, 2022"
Brains Dark,Brains,"Wales, United Kingdom",English Dark Mild AleRanked #27,English Dark Mild Ale,Ranked #27, 3.5%,"86Ranked #18,931",86,"Ranked #18,931",3.82 | pDev: 13.61%,3.82,13.61%,26,50,Active,"Dec 10, 2004"
Midnight Bell,Leeds Brewery,"England, United Kingdom",English Dark Mild AleRanked #28,English Dark Mild Ale,Ranked #28, 4.8%,"87Ranked #17,401",87,"Ranked #17,401",3.84 | pDev: 9.11%,3.84,9.11%,3,11,Active,"Nov 28, 2012"
Ilkley Black,Ilkley Brewery Co.,"England, United Kingdom",English Dark Mild AleRanked #29,English Dark Mild Ale,Ranked #29, 3.7%,"86Ranked #18,159",86,"Ranked #18,159",3.81 | pDev: 9.71%,3.81,9.71%,6,11,Active,"Jan 08, 2011"
Me Llama Llama,White Oak Brewing,"Illinois, United States",English Dark Mild AleRanked #30,English Dark Mild Ale,Ranked #30, 4%,"86Ranked #18,452",86,"Ranked #18,452",3.8 | pDev: 13.16%,3.8,13.16%,1,12,Active,"Mar 07, 2016"
Mason Jar Mild,Burlington Beer Co.,"Vermont, United States",English Dark Mild AleRanked #31,English Dark Mild Ale,Ranked #31, 4.5%,"86Ranked #19,496",86,"Ranked #19,496",3.79 | pDev: 9.23%,3.79,9.23%,3,24,Active,"Jun 15, 2014"
Oh Be Joyful,"Jasper Murdock’s Alehouse, Dining Room & Microbrewery (The Norwich Inn)","Vermont, United States",English Dark Mild AleRanked #32,English Dark Mild Ale,Ranked #32, 4.7%,"86Ranked #19,969",86,"Ranked #19,969",3.73 | pDev: 10.72%,3.73,10.72%,6,11,Active,"Aug 21, 2005"
Original Sarah Hughes Dark Ruby Mild,Beacon Hotel (Sarah Hughes Brewery),"England, United Kingdom",English Dark Mild AleRanked #33,English Dark Mild Ale,Ranked #33, 6%,"85Ranked #21,610",85,"Ranked #21,610",3.73 | pDev: 16.35%,3.73,16.35%,25,35,Active,"Aug 21, 2000"
Homespun Moon,Tired Hands Brewing Company,"Pennsylvania, United States",English Dark Mild AleRanked #34,English Dark Mild Ale,Ranked #34, 3.2%,"85Ranked #21,988",85,"Ranked #21,988",3.72 | pDev: 7.26%,3.72,7.26%,8,39,Active,"May 15, 2015"
Drift Mild Ale,First Magnitude Brewing Company,"Florida, United States",English Dark Mild AleRanked #35,English Dark Mild Ale,Ranked #35, 4.4%,"85Ranked #22,122",85,"Ranked #22,122",3.72 | pDev: 8.06%,3.72,8.06%,8,47,Active,"Sep 08, 2014"
Brawler Champion Ale,Yards Brewing Co.,"Pennsylvania, United States",English Dark Mild AleRanked #36,English Dark Mild Ale,Ranked #36, 4.2%,"84Ranked #23,281",84,"Ranked #23,281",3.71 | pDev: 13.75%,3.71,13.75%,341,"1,217",Active,"Dec 10, 2008"
Ruby Mild,Rudgate Brewery Limited,"England, United Kingdom",English Dark Mild AleRanked #37,English Dark Mild Ale,Ranked #37, 4.4%,"84Ranked #22,698",84,"Ranked #22,698",3.68 | pDev: 10.05%,3.68,10.05%,12,31,Active,"May 01, 2005"
Uncle,Rhinegeist Brewery,"Ohio, United States",English Dark Mild AleRanked #38,English Dark Mild Ale,Ranked #38, 3.8%,"84Ranked #23,314",84,"Ranked #23,314",3.69 | pDev: 14.36%,3.69,14.36%,13,88,Active,"Jul 07, 2013"
Dark Moor,Kelburn Brewing Company,"Scotland, United Kingdom",English Dark Mild AleRanked #39,English Dark Mild Ale,Ranked #39, 4.5%,"84Ranked #22,273",84,"Ranked #22,273",3.64 | pDev: 13.74%,3.64,13.74%,10,14,Active,"Apr 26, 2005"
J. Henry Original Mild Ale,Calfkiller Brewing Company,"Tennessee, United States",English Dark Mild AleRanked #40,English Dark Mild Ale,Ranked #40, 5.9%,"84Ranked #23,527",84,"Ranked #23,527",3.65 | pDev: 18.08%,3.65,18.08%,7,37,Active,"Dec 26, 2011"
Hockley Dark,Hockley Valley Brewing Co.,"Ontario, Canada",English Dark Mild AleRanked #41,English Dark Mild Ale,Ranked #41, 5%,"83Ranked #24,434",83,"Ranked #24,434",3.65 | pDev: 10.14%,3.65,10.14%,96,161,Active,"Aug 12, 2004"
10w30,Neustadt Springs Brewery,"Ontario, Canada",English Dark Mild AleRanked #42,English Dark Mild Ale,Ranked #42, 5.5%,"83Ranked #24,572",83,"Ranked #24,572",3.64 | pDev: 13.19%,3.64,13.19%,87,128,Active,"Jun 11, 2004"
Sussex Dark Mild,Harvey's Brewery,"England, United Kingdom",English Dark Mild AleRanked #43,English Dark Mild Ale,Ranked #43, 3%,"83Ranked #23,839",83,"Ranked #23,839",3.52 | pDev: 23.01%,3.52,23.01%,8,12,Active,"Sep 10, 2003"
Loner,Brothers Craft Brewing,"Virginia, United States",English Dark Mild AleRanked #44,English Dark Mild Ale,Ranked #44, 4.1%,"83Ranked #24,140",83,"Ranked #24,140",3.55 | pDev: 22.54%,3.55,22.54%,7,17,Active,"Apr 19, 2016"
Banks's Mild,Banks's Park Brewery,"England, United Kingdom",English Dark Mild AleRanked #45,English Dark Mild Ale,Ranked #45, 3.5%,"83Ranked #24,548",83,"Ranked #24,548",3.48 | pDev: 20.4%,3.48,20.4%,9,13,Active,"Aug 09, 2011"
Dark Mild,Timothy Taylor's Brewery,"England, United Kingdom",English Dark Mild AleRanked #46,English Dark Mild Ale,Ranked #46, 3.5%,"83Ranked #24,617",83,"Ranked #24,617",3.44 | pDev: 15.7%,3.44,15.7%,9,11,Active,"Aug 18, 2002"
Newtowner,Young Henry's,Australia,English Dark Mild AleRanked #47,English Dark Mild Ale,Ranked #47, 4.8%,"82Ranked #25,334",82,"Ranked #25,334",3.42 | pDev: 14.33%,3.42,14.33%,4,14,Active,"Apr 12, 2014"
Commercial Suicide,Jester King Brewery,"Texas, United States",English Dark Mild AleRanked #48,English Dark Mild Ale,Ranked #48, 2.9%,"81Ranked #26,167",81,"Ranked #26,167",3.55 | pDev: 17.46%,3.55,17.46%,111,502,Active,"Oct 16, 2010"
Dark Mild,Daniel Thwaites Brewery PLC,"England, United Kingdom",English Dark Mild AleRanked #49,English Dark Mild Ale,Ranked #49, 3.2%,"80Ranked #26,478",80,"Ranked #26,478",3.16 | pDev: 7.91%,3.16,7.91%,5,10,Active,"Mar 13, 2011"
Nutty Black,Daniel Thwaites Brewery PLC,"England, United Kingdom",English Dark Mild AleRanked #50,English Dark Mild Ale,Ranked #50, 3.3%,"79Ranked #26,788",79,"Ranked #26,788",3.35 | pDev: 12.54%,3.35,12.54%,13,29,Active,"Dec 24, 2003"
Black Tusk Ale,Whistler Brewing Company,"British Columbia, Canada",English Dark Mild AleRanked #51,English Dark Mild Ale,Ranked #51, 5%,"79Ranked #26,973",79,"Ranked #26,973",3.41 | pDev: 15.84%,3.41,15.84%,33,77,Active,"Nov 25, 2008"
Plus / Minus,Magic Hat Brewing Company,"Vermont, United States",English Dark Mild AleRanked #52,English Dark Mild Ale,Ranked #52, 4.2%,"78Ranked #27,249",78,"Ranked #27,249",3.38 | pDev: 14.79%,3.38,14.79%,35,125,Active,"Jan 20, 2012"
Ghettoblaster,Motor City Brewing Works,"Michigan, United States",English Dark Mild AleRanked #53,English Dark Mild Ale,Ranked #53, 4.2%,"77Ranked #27,358",77,"Ranked #27,358",3.37 | pDev: 17.21%,3.37,17.21%,64,199,Active,"Feb 22, 2003"
Dark Ale,Fort Garry Brewing Company Ltd.,"Manitoba, Canada",English Dark Mild AleRanked #54,English Dark Mild Ale,Ranked #54, 5%,"77Ranked #27,401",77,"Ranked #27,401",3.3 | pDev: 14.55%,3.3,14.55%,30,59,Active,"Mar 21, 2003"
Dark English Ale,Iron Flamingo Brewery,"New York, United States",English Dark Mild AleRanked #55,English Dark Mild Ale,Ranked #55, 6.2%,"78Ranked #27,251",78,"Ranked #27,251",3.1 | pDev: 27.74%,3.1,27.74%,8,15,Active,"Jun 24, 2015"
Old,Tooheys Brewing,Australia,English Dark Mild AleRanked #56,English Dark Mild Ale,Ranked #56, 4.8%,"77Ranked #27,503",77,"Ranked #27,503",3.31 | pDev: 17.22%,3.31,17.22%,50,97,Active,"Mar 30, 2002"
Dark Ale,Coopers Brewery Limited,Australia,English Dark Mild AleRanked #57,English Dark Mild Ale,Ranked #57, 4.5%,"77Ranked #27,528",77,"Ranked #27,528",3.32 | pDev: 14.76%,3.32,14.76%,92,137,Active,"Mar 27, 2002"
Trappist Westvleteren 8 (VIII),Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Belgium,DubbelRanked #1,Dubbel,Ranked #1, 8%,99Ranked #248,99,Ranked #248,4.47 | pDev: 8.05%,4.47,8.05%,871,"2,395",Active,"Jun 03, 2001"
Maudite,Unibroue,"Quebec, Canada",DubbelRanked #2,Dubbel,Ranked #2, 8%,"93Ranked #3,161",93,"Ranked #3,161",4.19 | pDev: 10.5%,4.19,10.5%,"2,049","4,918",Active,"Aug 26, 1998"
Trappist Dubbel,Brouwerij Westmalle,Belgium,DubbelRanked #3,Dubbel,Ranked #3, 7%,"93Ranked #3,448",93,"Ranked #3,448",4.18 | pDev: 10.05%,4.18,10.05%,"1,337","3,076",Active,"Nov 25, 2000"
Double Barrel Dubbel,Brewery Ommegang,"New York, United States",DubbelRanked #4,Dubbel,Ranked #4, 9.9%,"93Ranked #3,616",93,"Ranked #3,616",4.19 | pDev: 6.44%,4.19,6.44%,60,153,Active,"Jan 21, 2018"
Abbey Ale,Brewery Ommegang,"New York, United States",DubbelRanked #5,Dubbel,Ranked #5, 8.2%,"93Ranked #3,991",93,"Ranked #3,991",4.16 | pDev: 11.3%,4.16,11.3%,"1,808","4,752",Active,"Feb 18, 1998"
Prior 8,Brouwerij St. Bernardus NV,Belgium,DubbelRanked #6,Dubbel,Ranked #6, 8%,"93Ranked #4,015",93,"Ranked #4,015",4.16 | pDev: 8.65%,4.16,8.65%,"1,167","2,714",Active,"Sep 27, 2002"
Rouge (Red),Bières de Chimay,Belgium,DubbelRanked #7,Dubbel,Ranked #7, 7%,"92Ranked #4,308",92,"Ranked #4,308",4.15 | pDev: 10.84%,4.15,10.84%,"1,810","5,255",Active,"Nov 20, 2000"
Trappistes Rochefort 6,Brasserie de Rochefort,Belgium,DubbelRanked #8,Dubbel,Ranked #8, 7.5%,"92Ranked #4,324",92,"Ranked #4,324",4.15 | pDev: 9.88%,4.15,9.88%,"1,097","2,747",Active,"Jul 12, 2002"
Dedication - Brandy Barrel-Aged,Vintage Brewing Company,"Wisconsin, United States",DubbelRanked #9,Dubbel,Ranked #9, 10.7%,"92Ranked #5,119",92,"Ranked #5,119",4.32 | pDev: 5.32%,4.32,5.32%,0,12,Active,"Mar 01, 2015"
Pater 6,Brouwerij St. Bernardus NV,Belgium,DubbelRanked #10,Dubbel,Ranked #10, 6.7%,"91Ranked #6,602",91,"Ranked #6,602",4.09 | pDev: 9.05%,4.09,9.05%,787,"1,775",Active,"Dec 17, 2002"
Deduction - Barrel-Aged,Taxman Brewing Co.,"Indiana, United States",DubbelRanked #11,Dubbel,Ranked #11, 8.5%,"91Ranked #7,140",91,"Ranked #7,140",4.12 | pDev: 5.1%,4.12,5.1%,11,43,Active,"Oct 04, 2015"
St. Benedict's Breakfast,Haw River Farmhouse Ales,"North Carolina, United States",DubbelRanked #12,Dubbel,Ranked #12, 7.2%,"91Ranked #7,653",91,"Ranked #7,653",4.08 | pDev: 8.58%,4.08,8.58%,23,121,Active,"Aug 14, 2014"
Specular Reflections,Block 15 Restaurant & Brewery,"Oregon, United States",DubbelRanked #13,Dubbel,Ranked #13, 7%,"91Ranked #6,816",91,"Ranked #6,816",4.22 | pDev: 3.79%,4.22,3.79%,9,14,Active,"Sep 15, 2018"
Dubbel,Sugar Creek Brewing Company,"North Carolina, United States",DubbelRanked #14,Dubbel,Ranked #14, 7.6%,"91Ranked #7,871",91,"Ranked #7,871",4.11 | pDev: 9.49%,4.11,9.49%,8,33,Active,"Sep 21, 2014"
Dedication - Rye Whiskey Barrel-aged,Vintage Brewing Company,"Wisconsin, United States",DubbelRanked #15,Dubbel,Ranked #15, 10.7%,"91Ranked #7,900",91,"Ranked #7,900",4.21 | pDev: 4.04%,4.21,4.04%,3,11,Active,"Jul 14, 2011"
Maredsous 8 - Brune,Brouwerij Duvel Moortgat NV,Belgium,DubbelRanked #16,Dubbel,Ranked #16, 8%,"90Ranked #9,266",90,"Ranked #9,266",4.03 | pDev: 10.67%,4.03,10.67%,686,"1,506",Active,"Jan 07, 2002"
Brune,Brasserie de l'Abbaye du Val-Dieu,Belgium,DubbelRanked #17,Dubbel,Ranked #17, 8%,"90Ranked #9,975",90,"Ranked #9,975",4.02 | pDev: 9.7%,4.02,9.7%,187,302,Active,"Jan 20, 2002"
Corsendonk Pater / Abbey Brown Ale,Brouwerij Corsendonk,Belgium,DubbelRanked #18,Dubbel,Ranked #18, 7.5%,"89Ranked #10,727",89,"Ranked #10,727",4 | pDev: 11.25%,4,11.25%,626,"1,261",Active,"Mar 02, 2001"
Monkee Bars,Backyard Brewery & Kitchen,"New Hampshire, United States",DubbelRanked #19,Dubbel,Ranked #19, 7.6%,"90Ranked #9,960",90,"Ranked #9,960",4.11 | pDev: 6.33%,4.11,6.33%,4,13,Active,"Jul 18, 2017"
Johnny C's,Forager Brewing Company,"Minnesota, United States",DubbelRanked #20,Dubbel,Ranked #20, 7.6%,"89Ranked #10,885",89,"Ranked #10,885",4.06 | pDev: 6.65%,4.06,6.65%,4,16,Active,"Sep 14, 2015"
Bourbon Barrel Aged Belgian Style Abbey Ale,Martin City Brewing Company,"Missouri, United States",DubbelRanked #21,Dubbel,Ranked #21, 7.2%,"90Ranked #10,616",90,"Ranked #10,616",4.11 | pDev: 6.08%,4.11,6.08%,2,10,Active,"Feb 08, 2016"
Winter Solstice Dubbel,Selin's Grove Brewing Company,"Pennsylvania, United States",DubbelRanked #22,Dubbel,Ranked #22, 7.5%,"89Ranked #11,286",89,"Ranked #11,286",4.02 | pDev: 9.2%,4.02,9.2%,15,29,Active,"Mar 08, 2005"
La Trappe Dubbel (Koningshoeven / Dominus),Bierbrouwerij De Koningshoeven B.V.,Netherlands,DubbelRanked #23,Dubbel,Ranked #23, 7%,"88Ranked #13,671",88,"Ranked #13,671",3.94 | pDev: 10.41%,3.94,10.41%,452,970,Active,"Nov 08, 2001"
"B., Sirius Belgian Dubbel",Stormcloud Brewing Company,"Michigan, United States",DubbelRanked #24,Dubbel,Ranked #24, 8%,"89Ranked #12,790",89,"Ranked #12,790",4 | pDev: 5.25%,4,5.25%,1,15,Active,"Jun 16, 2014"
Sprout,Brewery Bhavana,"North Carolina, United States",DubbelRanked #25,Dubbel,Ranked #25, 7.6%,"88Ranked #13,394",88,"Ranked #13,394",3.97 | pDev: 6.55%,3.97,6.55%,9,22,Active,"Mar 22, 2017"
Lost & Found,The Lost Abbey,"California, United States",DubbelRanked #26,Dubbel,Ranked #26, 8%,"88Ranked #14,199",88,"Ranked #14,199",3.93 | pDev: 10.43%,3.93,10.43%,384,887,Active,"Jul 11, 2006"
Vicaris Generaal,Brouwerij Dilewyns,Belgium,DubbelRanked #27,Dubbel,Ranked #27, 8.8%,"88Ranked #14,361",88,"Ranked #14,361",3.93 | pDev: 10.69%,3.93,10.69%,41,113,Active,"Oct 06, 2005"
Dubbel,OEC Brewing (Ordinem Ecentrici Coctores),"Connecticut, United States",DubbelRanked #28,Dubbel,Ranked #28, 7.4%,"88Ranked #13,373",88,"Ranked #13,373",3.99 | pDev: 6.52%,3.99,6.52%,8,12,Active,"Dec 20, 2022"
Shadowboxing,Monkish Brewing Co.,"California, United States",DubbelRanked #29,Dubbel,Ranked #29, 7%,"88Ranked #14,133",88,"Ranked #14,133",3.95 | pDev: 7.34%,3.95,7.34%,4,19,Active,"Aug 24, 2015"
Rat Pack,Old Irving Brewing Co.,"Illinois, United States",DubbelRanked #30,Dubbel,Ranked #30, 7%,"88Ranked #14,000",88,"Ranked #14,000",3.97 | pDev: 12.34%,3.97,12.34%,3,11,Active,"Feb 18, 2017"
Deduction,Taxman Brewing Co.,"Indiana, United States",DubbelRanked #31,Dubbel,Ranked #31, 7.8%,"88Ranked #15,345",88,"Ranked #15,345",3.91 | pDev: 8.44%,3.91,8.44%,35,101,Active,"May 24, 2014"
Waterloo Double 8 Dark,Brasserie Du Bocq,Belgium,DubbelRanked #32,Dubbel,Ranked #32, 8.5%,"87Ranked #15,749",87,"Ranked #15,749",3.9 | pDev: 11.03%,3.9,11.03%,36,93,Active,"Jun 19, 2007"
Pater Lieven Bruin,Brouwerij Van den Bossche,Belgium,DubbelRanked #33,Dubbel,Ranked #33, 6.5%,"87Ranked #15,794",87,"Ranked #15,794",3.9 | pDev: 11.28%,3.9,11.28%,28,50,Active,"Mar 14, 2002"
Quotidienne,Temperance Beer Co.,"Illinois, United States",DubbelRanked #34,Dubbel,Ranked #34, 7.7%,"88Ranked #15,116",88,"Ranked #15,116",3.93 | pDev: 8.4%,3.93,8.4%,2,11,Active,"Apr 06, 2015"
Belgian Abbey,Martin City Brewing Company,"Missouri, United States",DubbelRanked #35,Dubbel,Ranked #35, 7.2%,"87Ranked #16,165",87,"Ranked #16,165",3.89 | pDev: 11.83%,3.89,11.83%,11,38,Active,"Aug 22, 2014"
Dedication Ale,Vintage Brewing Company,"Wisconsin, United States",DubbelRanked #36,Dubbel,Ranked #36, 9.2%,"87Ranked #16,529",87,"Ranked #16,529",3.88 | pDev: 10.82%,3.88,10.82%,7,48,Active,"Jan 01, 2011"
Hoodoo,Boom Island Brewing Company,"Minnesota, United States",DubbelRanked #37,Dubbel,Ranked #37, 8.5%,"87Ranked #17,072",87,"Ranked #17,072",3.87 | pDev: 13.95%,3.87,13.95%,27,104,Active,"Jan 29, 2012"
The FNG,Monkless Belgian Ales - The Brasserie,"Oregon, United States",DubbelRanked #38,Dubbel,Ranked #38, 8%,"87Ranked #16,438",87,"Ranked #16,438",3.87 | pDev: 6.46%,3.87,6.46%,12,18,Active,"Dec 17, 2020"
Cherry Picker,Taxman Brewing Co.,"Indiana, United States",DubbelRanked #39,Dubbel,Ranked #39, 8%,"87Ranked #16,902",87,"Ranked #16,902",3.87 | pDev: 9.56%,3.87,9.56%,7,33,Active,"May 03, 2015"
Resurrection,The Brewer's Art,"Maryland, United States",DubbelRanked #40,Dubbel,Ranked #40, 7%,"87Ranked #17,652",87,"Ranked #17,652",3.86 | pDev: 11.66%,3.86,11.66%,178,563,Active,"Feb 06, 2003"
Adirondack Abbey Ale,Great Adirondack Brewing Company,"New York, United States",DubbelRanked #41,Dubbel,Ranked #41, 6.8%,"87Ranked #17,343",87,"Ranked #17,343",3.86 | pDev: 11.66%,3.86,11.66%,19,39,Active,"Mar 01, 2005"
Abbey Terno,Barrel of Monks Brewing,"Florida, United States",DubbelRanked #42,Dubbel,Ranked #42, 7.5%,"87Ranked #17,274",87,"Ranked #17,274",3.86 | pDev: 6.48%,3.86,6.48%,10,28,Active,"Feb 27, 2015"
Benediction,Russian River Brewing Company,"California, United States",DubbelRanked #43,Dubbel,Ranked #43, 6.75%,"87Ranked #18,053",87,"Ranked #18,053",3.85 | pDev: 10.39%,3.85,10.39%,48,237,Active,"Jan 04, 2006"
Brune,Dageraad Brewing,"British Columbia, Canada",DubbelRanked #44,Dubbel,Ranked #44, 7.5%,"87Ranked #17,151",87,"Ranked #17,151",3.85 | pDev: 4.94%,3.85,4.94%,8,11,Active,"Dec 25, 2016"
A2,Transmitter Brewing,"New York, United States",DubbelRanked #45,Dubbel,Ranked #45, 7%,"87Ranked #17,936",87,"Ranked #17,936",3.83 | pDev: 9.92%,3.83,9.92%,4,17,Active,"Dec 05, 2015"
Jovial,Tröegs Brewing Company,"Pennsylvania, United States",DubbelRanked #46,Dubbel,Ranked #46, 7%,"86Ranked #18,954",86,"Ranked #18,954",3.83 | pDev: 10.18%,3.83,10.18%,98,347,Active,"Sep 02, 2014"
St. Vincent's Dubbel,Captain Lawrence Brewing Co.,"New York, United States",DubbelRanked #47,Dubbel,Ranked #47, 8%,"86Ranked #19,330",86,"Ranked #19,330",3.82 | pDev: 11.52%,3.82,11.52%,118,197,Active,"Mar 15, 2006"
Chaos,Czig Meister Brewing Company,"New Jersey, United States",DubbelRanked #48,Dubbel,Ranked #48, 6.4%,"86Ranked #18,454",86,"Ranked #18,454",3.8 | pDev: 7.89%,3.8,7.89%,7,12,Active,"Dec 26, 2017"
Dylan's Dubbel,Cherry Street Brewing Cooperative,"Georgia, United States",DubbelRanked #49,Dubbel,Ranked #49, 7%,"86Ranked #18,894",86,"Ranked #18,894",3.79 | pDev: 9.23%,3.79,9.23%,4,14,Active,"Oct 21, 2013"
Affligem Dubbel,Brouwerij De Smedt / Brouwerij Affligem,Belgium,DubbelRanked #50,Dubbel,Ranked #50, 6.8%,"86Ranked #19,860",86,"Ranked #19,860",3.81 | pDev: 12.34%,3.81,12.34%,319,653,Active,"Nov 20, 2000"
