name,brewery,location,type_rank,type_,rank,abv,score_orank,score,overall_rank,avg_and_pdev,avg_rating,pdev,reviews,ratings,status,date_added
Koyt,Jopen Bier BV Haarlem,Netherlands,Gruit / Ancient Herbed AleRanked #8,Gruit / Ancient Herbed Ale,Ranked #8, 8.5%,"88Ranked #14,325",88,"Ranked #14,325",3.93 | pDev: 11.2%,3.93,11.2%,71,142,Active,"Jul 12, 2002"
Viking Fraoch,D9 Brewing Company,"North Carolina, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,92,92,Na,4.16 | pDev: 9.62%,4.16,9.62%,23,106,Active,"Aug 03, 2014"
Dandelion Ginger Tonic,Scratch Brewing Company,"Illinois, United States",Gruit / Ancient Herbed AleRanked #3,Gruit / Ancient Herbed Ale,Ranked #3, 4.4%,"93Ranked #2,924",93,"Ranked #2,924",4.25 | pDev: 8.94%,4.25,8.94%,20,61,Active,"May 08, 2013"
A River Runs Gruit,Rock Art Brewery,"Vermont, United States",Gruit / Ancient Herbed AleRanked #16,Gruit / Ancient Herbed Ale,Ranked #16, 5.2%,"83Ranked #23,937",83,"Ranked #23,937",3.65 | pDev: 10.41%,3.65,10.41%,7,57,Active,"Aug 21, 2014"
Sacred Gruit Ale,Mountain Town Brewing Co.,"Michigan, United States",Gruit / Ancient Herbed AleRanked #19,Gruit / Ancient Herbed Ale,Ranked #19, 5.8%,"78Ranked #27,111",78,"Ranked #27,111",3.36 | pDev: 20.54%,3.36,20.54%,23,55,Active,"Aug 18, 2010"
Gruut Blond,Gentse Gruut Brouwerij,Belgium,Gruit / Ancient Herbed AleRanked #14,Gruit / Ancient Herbed Ale,Ranked #14, 5.5%,"84Ranked #23,187",84,"Ranked #23,187",3.68 | pDev: 10.33%,3.68,10.33%,13,52,Active,"Mar 31, 2011"
Working For Tips,Moonlight Brewing Company,"California, United States",Gruit / Ancient Herbed AleRanked #7,Gruit / Ancient Herbed Ale,Ranked #7, 5.5%,"90Ranked #8,906",90,"Ranked #8,906",4.07 | pDev: 8.6%,4.07,8.6%,27,45,Active,"May 06, 2008"
Single Tree: Hickory,Scratch Brewing Company,"Illinois, United States",Gruit / Ancient Herbed AleRanked #5,Gruit / Ancient Herbed Ale,Ranked #5, 6.6%,"92Ranked #5,126",92,"Ranked #5,126",4.18 | pDev: 8.61%,4.18,8.61%,13,43,Active,"Nov 23, 2015"
St. Luke's Verse (Lavender Gruit),Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.7%,83,83,Na,3.63 | pDev: 13.77%,3.63,13.77%,10,42,Active,"Feb 02, 2014"
MaddAddamites NooBroo,Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.2%,81,81,Na,3.46 | pDev: 17.05%,3.46,17.05%,10,37,Active,"Jun 21, 2014"
Peach Gruit,Mountain Town Brewing Co.,"Michigan, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.8%,84,84,Na,3.7 | pDev: 13.24%,3.7,13.24%,6,34,Active,"May 03, 2013"
Gruut Bruin,Gentse Gruut Brouwerij,Belgium,Gruit / Ancient Herbed AleRanked #15,Gruit / Ancient Herbed Ale,Ranked #15, 8%,"84Ranked #23,409",84,"Ranked #23,409",3.65 | pDev: 11.23%,3.65,11.23%,15,33,Active,"May 06, 2011"
Blackberry And Lavender,Scratch Brewing Company,"Illinois, United States",Gruit / Ancient Herbed AleRanked #2,Gruit / Ancient Herbed Ale,Ranked #2, 5.5%,"94Ranked #2,012",94,"Ranked #2,012",4.36 | pDev: 5.28%,4.36,5.28%,9,31,Active,"Oct 07, 2016"
Våronna,Fox Farm Brewery,"Connecticut, United States",Gruit / Ancient Herbed AleRanked #4,Gruit / Ancient Herbed Ale,Ranked #4, 5.5%,"92Ranked #4,375",92,"Ranked #4,375",4.25 | pDev: 6.12%,4.25,6.12%,8,25,Active,"Feb 27, 2019"
Mumm,Scratch Brewing Company,"Illinois, United States",Gruit / Ancient Herbed AleRanked #6,Gruit / Ancient Herbed Ale,Ranked #6, 5.6%,"92Ranked #6,110",92,"Ranked #6,110",4.19 | pDev: 6.68%,4.19,6.68%,9,23,Active,"May 01, 2017"
Wild Oats Series No. 8 - Bog Father Eastern Ontario Gruit,Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 8.5%,86,86,Na,3.78 | pDev: 10.05%,3.78,10.05%,11,23,Active,"Jan 25, 2011"
Beann Gulban Irish Heather Ale,The White Hag Irish Brewing Company,Ireland,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.5%,83,83,Na,3.59 | pDev: 14.21%,3.59,14.21%,5,22,Active,"Oct 28, 2014"
Buenos Dias,Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.5%,85,85,Na,3.72 | pDev: 6.45%,3.72,6.45%,9,22,Active,"Jul 02, 2016"
Heatherdale Ale,Salt Spring Island Ales,"British Columbia, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,83,83,Na,3.57 | pDev: 17.93%,3.57,17.93%,7,21,Active,"Jul 28, 2009"
Plaid To The Bone,Picaroons Traditional Ales,"New Brunswick, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.5%,79,79,Na,3.27 | pDev: 12.84%,3.27,12.84%,6,19,Active,"Aug 09, 2013"
Ancient Gruit Ale,The Beer Diviner,"New York, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 9%,85,85,Na,3.69 | pDev: 18.7%,3.69,18.7%,3,17,Active,"Feb 19, 2013"
Wild Oats Series No. 51 - O.G. (Original Gruit),Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.3%,84,84,Na,3.63 | pDev: 8.26%,3.63,8.26%,3,15,Active,"Jan 29, 2015"
Groot,Oliphant Brewing,"Wisconsin, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.2%,89,89,Na,4.01 | pDev: 6.73%,4.01,6.73%,9,14,Active,"Feb 02, 2015"
Wild Oats Series No. 61 - Tyrannosaurus Gruit,Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.8%,83,83,Na,3.52 | pDev: 17.33%,3.52,17.33%,3,14,Active,"Jan 11, 2016"
Scandinavian Spruce Ale,Eskilstuna Ölkultur,Sweden,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.6%,78,78,Na,3.09 | pDev: 11.33%,3.09,11.33%,4,13,Active,"Nov 21, 2014"
Vargdricka,Brewery Becker,"Michigan, United States",Gruit / Ancient Herbed AleRanked #9,Gruit / Ancient Herbed Ale,Ranked #9, 6.2%,"87Ranked #16,885",87,"Ranked #16,885",3.86 | pDev: 8.29%,3.86,8.29%,1,11,Active,"Jul 21, 2014"
Exhilaration,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.6%,Needs more ratings,Na,Na,3.86 | pDev: 15.28%,3.86,15.28%,1,9,Active,"Nov 22, 2012"
Chaga Groove,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 8%,Needs more ratings,Na,Na,4.04 | pDev: 10.89%,4.04,10.89%,3,9,Active,"Jun 22, 2014"
Mols Øl,WinterCoat,Denmark,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.4%,Needs more ratings,Na,Na,3.72 | pDev: 10.48%,3.72,10.48%,9,9,Active,"Nov 03, 2009"
La Clef Des Champs,Brasserie Dieu du Ciel!,"Quebec, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,Needs more ratings,Na,Na,3.54 | pDev: 13.56%,3.54,13.56%,4,9,Active,"Mar 01, 2005"
Grewit Barrel-aged Old World Ale,Propolis Brewing,"Washington, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.5%,Needs more ratings,Na,Na,3.84 | pDev: 10.42%,3.84,10.42%,3,9,Active,"Apr 02, 2015"
Gothic Ale,Triumph Brewing Company,"New Jersey, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.8%,Needs more ratings,Na,Na,3.64 | pDev: 10.71%,3.64,10.71%,7,9,Active,"Jul 21, 2004"
Andromeda Heather Ale,Dragonmead Microbrewery,"Michigan, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.6%,Needs more ratings,Na,Na,3.87 | pDev: 19.9%,3.87,19.9%,7,9,Active,"Aug 04, 2004"
Scruit,Big Thorn Farm & Brewery,"Illinois, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,Needs more ratings,Na,Na,3.91 | pDev: 4.6%,3.91,4.6%,2,9,Active,"Sep 10, 2016"
Garden Party,Zero Gravity Craft Brewery,"Vermont, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.1%,Needs more ratings,Na,Na,3.63 | pDev: 11.57%,3.63,11.57%,1,8,Active,"Oct 30, 2013"
Love Potion #9,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 8.3%,Needs more ratings,Na,Na,3.64 | pDev: 13.46%,3.64,13.46%,1,8,Active,"Dec 01, 2012"
Gritty Young Thing,Jopen Bier BV Haarlem,Netherlands,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.5%,Needs more ratings,Na,Na,3.99 | pDev: 3.76%,3.99,3.76%,2,8,Active,"Jan 19, 2022"
Heather Ale,North Country Brewing,"Pennsylvania, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.9%,Needs more ratings,Na,Na,3.65 | pDev: 8.49%,3.65,8.49%,2,8,Active,"Mar 24, 2011"
White Light,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.1%,Needs more ratings,Na,Na,3.84 | pDev: 8.59%,3.84,8.59%,1,8,Active,"Nov 21, 2014"
Most Wonderful Time For A Beer,Brouwerij het Uiltje,Netherlands,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 10%,Needs more ratings,Na,Na,3.81 | pDev: 8.14%,3.81,8.14%,3,7,Active,"Dec 25, 2015"
Bloomers,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4%,Needs more ratings,Na,Na,3.78 | pDev: 7.14%,3.78,7.14%,0,7,Active,"Jul 27, 2014"
Schlafly Collaboration Gruit Ale,Country Boy Brewing,"Kentucky, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,Needs more ratings,Na,Na,3.42 | pDev: 8.48%,3.42,8.48%,1,6,Active,"Feb 21, 2015"
Fall Gruit,Portsmouth Brewery,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6%,Needs more ratings,Na,Na,3.92 | pDev: 7.14%,3.92,7.14%,1,6,Active,"Sep 23, 2012"
Pictish Ale,Triumph Brewing Company,"New Jersey, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6%,Needs more ratings,Na,Na,3.9 | pDev: 8.72%,3.9,8.72%,3,6,Active,"Jun 13, 2011"
Mahonia,Propolis Brewing,"Washington, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.5%,Needs more ratings,Na,Na,3.9 | pDev: 8.97%,3.9,8.97%,3,6,Active,"Mar 24, 2017"
Barrel-Aged Blackberry And Lavender,Scratch Brewing Company,"Illinois, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.5%,Needs more ratings,Na,Na,4.2 | pDev: 4.76%,4.2,4.76%,2,6,Active,"Dec 12, 2018"
Grand Master OG,Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 8%,Needs more ratings,Na,Na,3.95 | pDev: 9.37%,3.95,9.37%,3,6,Active,"May 17, 2015"
Wee Banshee Irish Heather Ale,Trinity Brewing Company,"Colorado, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7%,Needs more ratings,Na,Na,3.74 | pDev: 10.43%,3.74,10.43%,3,6,Active,"Apr 05, 2010"
Witchbinder,The Brewers Collective,"New York, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.8%,Needs more ratings,Na,Na,4.01 | pDev: 4.74%,4.01,4.74%,0,6,Active,"Nov 17, 2017"
Big In Sheboygan,Icarus Brewing Company,"New Jersey, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.9%,Needs more ratings,Na,Na,4.06 | pDev: 2.22%,4.06,2.22%,1,5,Active,"Dec 26, 2018"
Beltane,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.5%,Needs more ratings,Na,Na,3.87 | pDev: 8.53%,3.87,8.53%,0,5,Active,"Jun 28, 2015"
Antionette,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,Needs more ratings,Na,Na,3.88 | pDev: 6.7%,3.88,6.7%,1,5,Active,"Jan 10, 2014"
Green Purl,Sonoma Springs Brewing Co.,"California, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7%,Needs more ratings,Na,Na,3.89 | pDev: 8.23%,3.89,8.23%,3,5,Active,"Apr 25, 2012"
Taruškų Magaryčių Alus,Aukštaitijos Bravorai,Lithuania,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.8%,Needs more ratings,Na,Na,3.22 | pDev: 10.25%,3.22,10.25%,1,5,Active,"Aug 31, 2014"
Gruit Vibrations Dark,Freigeist Bierkultur,Germany,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.2%,Needs more ratings,Na,Na,3.93 | pDev: 6.11%,3.93,6.11%,1,5,Active,"Sep 07, 2016"
La Vierge,Le Saint-Bock,"Quebec, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.5%,Needs more ratings,Na,Na,3.84 | pDev: 11.98%,3.84,11.98%,5,5,Active,"Sep 22, 2008"
Albert II,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.5%,Needs more ratings,Na,Na,3.72 | pDev: 13.98%,3.72,13.98%,3,5,Active,"Jul 10, 2014"
Wood Booger,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.2%,Needs more ratings,Na,Na,3.76 | pDev: 9.04%,3.76,9.04%,1,5,Active,"Oct 17, 2014"
Gruit,Proper Brewing Co,"Utah, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 8%,Needs more ratings,Na,Na,4.09 | pDev: 6.11%,4.09,6.11%,1,5,Active,"Feb 25, 2017"
Houlton's Pale,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.8%,Needs more ratings,Na,Na,3.83 | pDev: 11.49%,3.83,11.49%,1,4,Active,"Jun 08, 2015"
Gruit,Earthbound Brewing,"Missouri, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na,Not listed,Needs more ratings,Na,Na,3.36 | pDev: 26.19%,3.36,26.19%,0,4,Active,"May 08, 2015"
Marks & Spencer Spruce IPA,"Adnams plc, Sole Bay Brewery","England, United Kingdom",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.5%,Needs more ratings,Na,Na,3.76 | pDev: 10.11%,3.76,10.11%,2,4,Active,"Oct 08, 2014"
Solstice Ale,Zero Gravity Craft Brewery,"Vermont, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.5%,Needs more ratings,Na,Na,3.55 | pDev: 9.01%,3.55,9.01%,1,4,Active,"Feb 17, 2018"
Vinni Ferale,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.7%,Needs more ratings,Na,Na,3.78 | pDev: 11.64%,3.78,11.64%,0,4,Active,"Sep 22, 2014"
Nestor's Cup,Avery Brewing Company,"Colorado, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.9%,Needs more ratings,Na,Na,3.91 | pDev: 7.16%,3.91,7.16%,0,4,Active,"Oct 14, 2016"
Honey Heather,East End Brewing Company,"Pennsylvania, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.5%,Needs more ratings,Na,Na,3.42 | pDev: 13.16%,3.42,13.16%,2,4,Active,"Aug 20, 2011"
Birthday Boy,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.4%,Needs more ratings,Na,Na,3.66 | pDev: 18.85%,3.66,18.85%,1,4,Active,"Jun 22, 2014"
Erebos,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.6%,Needs more ratings,Na,Na,3.73 | pDev: 13.4%,3.73,13.4%,0,4,Active,"Dec 30, 2014"
Vossaøl,Voss Bryggeri,Norway,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 8%,Needs more ratings,Na,Na,4.05 | pDev: 5.68%,4.05,5.68%,1,4,Active,"Jun 30, 2016"
Chinese Rock,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 9.5%,Needs more ratings,Na,Na,4.6 | pDev: 6.74%,4.6,6.74%,1,4,Active,"Feb 26, 2013"
Tikkatee Gruit,Beau's All Natural Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6%,Needs more ratings,Na,Na,3.72 | pDev: 4.84%,3.72,4.84%,2,4,Active,"Mar 21, 2019"
Father Mesgan Bog Myrtle Ale,Weston Brewing Company & O'Malley's Pub,"Missouri, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.5%,Needs more ratings,Na,Na,3.77 | pDev: 8.22%,3.77,8.22%,2,4,Active,"Mar 11, 2018"
Lemon Ed Alesner,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.9%,Needs more ratings,Na,Na,3.69 | pDev: 11.11%,3.69,11.11%,2,4,Active,"Aug 14, 2013"
Gruut Ale,De Struise Brouwers,Belgium,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6%,Needs more ratings,Na,Na,3.25 | pDev: 25.85%,3.25,25.85%,0,4,Active,"Apr 25, 2015"
The Witch,Torn Label Brewing Co.,"Missouri, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.2%,Needs more ratings,Na,Na,4.12 | pDev: 8.74%,4.12,8.74%,3,4,Active,"Sep 28, 2022"
The Root Of Our Addiction,Burial Beer Co.,"North Carolina, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,Needs more ratings,Na,Na,3.88 | pDev: 6.96%,3.88,6.96%,0,4,Active,"Mar 15, 2017"
Pors & Tvärs,Närke Kulturbryggeri AB,Sweden,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6%,Needs more ratings,Na,Na,3.86 | pDev: 2.59%,3.86,2.59%,1,3,Active,"Nov 24, 2017"
Monkey Weed,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 3.7%,Needs more ratings,Na,Na,4.19 | pDev: 6.21%,4.19,6.21%,0,3,Active,"Jun 08, 2015"
Transe Chaman,La Source Beer Co,Belgium,Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 3.3%,Needs more ratings,Na,Na,3.86 | pDev: 9.84%,3.86,9.84%,0,3,Active,"Feb 11, 2022"
Can't Hop Won't Hop,Transient Artisan Ales,"Michigan, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 3%,Needs more ratings,Na,Na,3.93 | pDev: 11.45%,3.93,11.45%,0,3,Active,"Oct 16, 2016"
Witchcraft Gruit,LyonSmith Brewing Company,"New York, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.1%,Needs more ratings,Na,Na,3.97 | pDev: 9.07%,3.97,9.07%,0,3,Active,"Jun 12, 2015"
Bière De Gazebo - Gruit Sûre,L'Espace Public-Brasseurs de quartier,"Quebec, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5%,Needs more ratings,Na,Na,3.45 | pDev: 0.87%,3.45,0.87%,2,3,Active,"Jun 17, 2017"
Namastale Juniper And Rosemary Gruit,Church-Key Brewing Company,"Ontario, Canada",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.5%,Needs more ratings,Na,Na,4.04 | pDev: 6.19%,4.04,6.19%,1,3,Active,"Apr 05, 2015"
Highland Heather Ale,Swashbuckler Brewing Company,"Pennsylvania, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7.5%,Needs more ratings,Na,Na,2.12 | pDev: 37.74%,2.12,37.74%,2,3,Active,"Nov 14, 2013"
Glasselllager,Solarc Brewing,"California, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.5%,Needs more ratings,Na,Na,3.57 | pDev: 3.92%,3.57,3.92%,0,3,Active,"Dec 24, 2018"
Apothecary,Strange Land Brewery,"Texas, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6.2%,Needs more ratings,Na,Na,3.68 | pDev: 17.93%,3.68,17.93%,1,3,Active,"Jun 18, 2016"
Branches,Solarc Brewing,"California, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 7%,Needs more ratings,Na,Na,3.38 | pDev: 12.72%,3.38,12.72%,1,3,Active,"Dec 06, 2015"
Heady Nettle,Dangerous Man Brewing,"Minnesota, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.5%,Needs more ratings,Na,Na,3.82 | pDev: 1.05%,3.82,1.05%,1,3,Active,"Aug 03, 2019"
King of Scots,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 5.5%,Needs more ratings,Na,Na,3.84 | pDev: 2.34%,3.84,2.34%,3,3,Active,"Dec 21, 2018"
Mollys Gruit,Von Seitz Theoretic Ales,"Tennessee, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 4.2%,Needs more ratings,Na,Na,3.51 | pDev: 5.98%,3.51,5.98%,0,3,Active,"May 09, 2017"
Bogmare,Earth Eagle Brewings,"New Hampshire, United States",Gruit / Ancient Herbed Ale,Gruit / Ancient Herbed Ale,Na, 6%,Needs more ratings,Na,Na,3.77 | pDev: 1.86%,3.77,1.86%,0,3,Active,"Dec 30, 2014"
Beniaka,Coedo Brewery (Kyodo Shoji Koedo Brewery),Japan,HapposhuRanked #1,Happoshu,Ranked #1, 7%,"79Ranked #26,804",79,"Ranked #26,804",3.46 | pDev: 13.58%,3.46,13.58%,60,151,Active,"May 07, 2010"
Kirin Tanrei,"Kirin Brewery Company, Limited",Japan,HapposhuRanked #7,Happoshu,Ranked #7, 5.5%,"66Ranked #28,571",66,"Ranked #28,571",2.71 | pDev: 22.51%,2.71,22.51%,41,82,Active,"Jun 16, 2004"
Kinmugi (Rich Malt),Suntory,Japan,HapposhuRanked #5,Happoshu,Ranked #5, 5%,"71Ranked #28,217",71,"Ranked #28,217",2.92 | pDev: 16.44%,2.92,16.44%,13,47,Active,"Sep 27, 2008"
Clear Asahi,Asahi Breweries Ltd,Japan,HapposhuRanked #6,Happoshu,Ranked #6, 5%,"71Ranked #28,230",71,"Ranked #28,230",2.87 | pDev: 16.38%,2.87,16.38%,14,38,Active,"Sep 28, 2010"
Orion Mugi Shokunin,"Orion Beer Co., Ltd.",Japan,HapposhuRanked #3,Happoshu,Ranked #3, 5.5%,"78Ranked #27,090",78,"Ranked #27,090",3.3 | pDev: 12.42%,3.3,12.42%,15,31,Active,"Jan 19, 2009"
Asahi Honnama Red,Asahi Breweries Ltd,Japan,Happoshu,Happoshu,Na, 5.5%,71,71,Na,2.82 | pDev: 17.38%,2.82,17.38%,18,31,Active,"Mar 01, 2005"
Kirin Tanrei Green Label,"Kirin Brewery Company, Limited",Japan,HapposhuRanked #8,Happoshu,Ranked #8, 4.5%,"66Ranked #28,610",66,"Ranked #28,610",2.38 | pDev: 28.99%,2.38,28.99%,10,26,Active,"Aug 07, 2003"
Okhotsk Blue Draft,"Abashiri, K.K.",Japan,Happoshu,Happoshu,Na, 5%,77,77,Na,3.09 | pDev: 20.06%,3.09,20.06%,8,19,Active,"Sep 16, 2014"
Asahi Honnama Aqua Blue,Asahi Breweries Ltd,Japan,Happoshu,Happoshu,Na, 5%,64,64,Na,2.1 | pDev: 30.95%,2.1,30.95%,12,19,Active,"Aug 07, 2003"
Kinshachi Nagoya Red Miso Lager,Land Beer,Japan,HapposhuRanked #2,Happoshu,Ranked #2, 6%,"84Ranked #23,133",84,"Ranked #23,133",3.59 | pDev: 13.65%,3.59,13.65%,9,14,Active,"Feb 21, 2006"
Sapporo Draft One,Sapporo Breweries Ltd.,Japan,Happoshu,Happoshu,Na, 5%,65,65,Na,1.96 | pDev: 30.1%,1.96,30.1%,8,14,Active,"May 20, 2004"
Orion Southern Star,"Orion Beer Co., Ltd.",Japan,HapposhuRanked #4,Happoshu,Ranked #4, 5.5%,"78Ranked #27,188",78,"Ranked #27,188",3.04 | pDev: 23.03%,3.04,23.03%,5,12,Active,"Jun 02, 2006"
Kirin Enjuku,"Kirin Brewery Company, Limited",Japan,Happoshu,Happoshu,Na, 6%,79,79,Na,3.05 | pDev: 20%,3.05,20%,8,10,Active,"Feb 14, 2006"
Helios Goya Dry,"Helios Distillery Co., Ltd.",Japan,Happoshu,Happoshu,Na, 5%,84,84,Na,3.52 | pDev: 14.77%,3.52,14.77%,6,10,Active,"Jul 29, 2006"
"Me, You, Happoshu!",Pelican Pub & Brewery,"Oregon, United States",Happoshu,Happoshu,Na, 5%,Needs more ratings,Na,Na,3.7 | pDev: 8.92%,3.7,8.92%,7,9,Active,"Aug 08, 2021"
